open,high,low,close,volume
106.34,106,105.19,105.92,44205171.0
105.93,107,105.1401,105.91,35502678.0
105.25,107,105.21,106.72,32444375.0
106.48,107,105.9,106.13,25703495.0
105.47,106,104.89,105.67,26132955.0
106.0,106,105.06,105.19,19411372.0
104.89,107,104.88,107.68,31190083.0
108.65,110,108.6,109.56,45601149.0
109.72,109,108.88,108.99,25888449.0
108.78,110,108.2,109.99,25873950.0
110.42,112,110.27,111.12,37356204.0
109.51,110,109.42,109.81,26578652.0
110.23,110,109.2,110.96,26404077.0
109.95,110,108.121,108.54,31801870.0
108.91,109,108.17,108.66,23581740.0
108.97,110,108.83,109.02,29407518.0
109.34,110,108.66,110.44,27232325.0
110.8,112,110.8,112.04,33257316.0
111.62,112,111.33,112.1,25473923.0
112.11,112,109.73,109.85,46938969.0
108.89,108,106.94,107.48,60821461.0
107.88,108,106.23,106.91,32384879.0
106.64,108,106.06,107.13,30611030.0
106.93,106,105.52,105.97,31552525.0
105.01,106,104.62,105.68,33683121.0
105.0,105,104.51,105.08,28031588.0
103.91,105,103.91,104.35,56016165.0
96.0,98,95.68,97.82,114602142.0
97.61,97,94.25,94.83,82242690.0
93.99,94,92.51,93.74,68531478.0
93.965,94,92.4,93.64,48160104.0
94.2,95,93.68,95.18,56831277.0
95.2,95,93.82,94.19,41025475.0
94.0,94,92.68,93.24,35890500.0
93.37,93,91.85,92.72,43699886.0
93.0,93,92.59,92.79,32936436.0
93.33,93,92.11,93.42,33686836.0
93.48,93,92.46,92.51,28719109.0
92.72,92,89.47,90.34,76314690.0
90.0,91,90.0,90.52,44392765.0
92.39,94,91.65,93.88,61259756.0
94.55,94,93.01,93.49,46916939.0
94.16,95,93.89,94.56,42062391.0
94.64,94,93.57,94.2,30442100.0
94.64,95,94.52,95.22,32025968.0
95.87,97,95.67,96.43,38018643.0
97.22,98,96.84,97.9,35140174.0
98.67,99,98.11,99.62,38642108.0
99.68,100,98.64,100.41,56331159.0
99.44,100,99.245,100.35,36341240.0
99.6,100,98.82,99.86,42307212.0
99.02,99,98.33,98.46,29173285.0
97.6,97,96.63,97.72,40191600.0
97.79,98,97.45,97.92,28504888.0
97.99,101,97.55,98.63,23292504.0
99.25,99,98.96,99.03,22409450.0
99.02,99,98.68,98.94,20848131.0
98.5,99,98.46,99.65,26601354.0
98.53,99,98.48,98.83,31712936.0
98.69,99,97.1,97.34,38020494.0
97.32,98,96.75,97.46,31931944.0
97.82,98,97.03,97.14,29445227.0
96.45,97,96.07,97.55,31326815.0
96.62,96,95.3,95.33,61008219.0
96.0,96,95.03,95.1,34411901.0
94.94,96,94.676,95.91,35546358.0
96.25,96,95.35,95.55,29219122.0
95.94,96,95.25,96.1,32240187.0
92.91,94,92.65,93.4,75311356.0
93.0,93,91.5,92.04,46622188.0
92.9,93,92.14,93.59,40444914.0
93.97,94,93.63,94.4,36531006.0
94.44,95,94.3,95.6,35836356.0
95.49,96,95.33,95.89,26026540.0
95.39,95,94.46,94.99,27705210.0
94.6,95,94.37,95.53,30949090.0
95.7,96,95.62,95.94,25139558.0
96.49,96,96.05,96.68,28912103.0
96.75,97,96.73,96.98,23794945.0
97.17,97,97.12,97.42,24167463.0
97.41,97,96.84,96.87,25892171.0
97.39,98,97.32,98.79,38918997.0
98.92,99,98.5,98.78,30136990.0
98.7,100,98.6,99.83,36493867.0
99.56,100,99.34,99.87,23779924.0
100.0,100,99.735,99.96,26275968.0
99.83,101,99.13,99.43,32702028.0
99.26,99,98.31,98.66,28313669.0
98.25,98,96.92,97.34,40382921.0
96.82,97,96.42,96.67,56239822.0
104.265,104,102.75,102.95,92344820.0
102.83,104,102.82,104.34,39869839.0
104.19,104,103.68,104.21,27733688.0
104.41,106,104.41,106.05,38167871.0
106.05,106,104.0,104.48,33816556.0
104.81,105,104.77,105.79,30202641.0
105.58,106,105.28,105.87,27408650.0
106.27,107,106.18,107.48,40553402.0
107.52,108,107.16,108.37,28037220.0
108.23,108,108.01,108.81,26315204.0
108.71,108,107.76,108.0,24008505.0
108.52,108,107.85,107.93,27484506.0
107.78,108,107.78,108.18,18660434.0
108.14,109,108.08,109.48,25868209.0
109.63,110,109.21,109.38,33794448.0
109.1,109,108.34,109.22,25355976.0
109.23,109,109.02,109.08,21984703.0
108.77,109,108.36,109.36,25368072.0
108.86,109,107.85,108.51,25820230.0
108.59,109,108.53,108.85,21257669.0
108.565,108,107.68,108.03,23675081.0
107.39,107,106.68,107.57,25086248.0
107.41,107,106.31,106.94,27766291.0
106.62,107,106.29,106.82,24970300.0
105.8,106,105.5,106.0,24863945.0
105.66,106,105.64,106.1,29662406.0
106.14,106,105.62,106.73,26701523.0
107.7,108,106.82,107.73,26802450.0
107.9,108,107.51,107.7,26880391.0
107.83,108,107.07,108.36,42364328.0
107.25,107,105.24,105.52,53002026.0
104.64,105,103.13,103.13,46556984.0
102.65,105,102.53,105.44,45292770.0
107.51,108,107.24,107.95,62176190.0
108.73,113,108.6,111.77,112340318.0
113.86,115,113.49,115.57,90613177.0
115.12,116,114.04,114.92,79886911.0
115.19,116,113.25,113.58,47023046.0
113.05,114,112.51,113.57,34514269.0
113.85,113,112.441,113.55,36003185.0
114.35,114,114.0,114.62,31073984.0
114.42,114,111.55,112.71,52481151.0
111.64,113,111.55,112.88,29869442.0
113.0,113,112.34,113.09,24607412.0
113.69,114,113.43,113.95,29641085.0
113.16,113,111.8,112.18,35886990.0
112.46,113,111.8,113.05,36379106.0
112.71,113,112.28,112.52,21701760.0
113.06,114,112.63,113.0,29736835.0
113.4,113,112.69,113.05,21453089.0
113.7,114,113.13,113.89,28779313.0
114.31,114,113.51,114.06,24358443.0
115.02,116,114.72,116.05,36235956.0
117.7,118,116.2,116.3,64041043.0
117.35,117,116.75,117.34,37586787.0
116.79,117,115.72,116.98,35192406.0
117.88,118,117.13,117.63,35652191.0
117.33,117,116.78,117.55,23624896.0
118.18,118,117.45,117.47,24553478.0
117.25,117,113.8,117.12,20034594.0
116.86,117,116.33,117.06,24125801.0
116.81,116,116.28,116.6,23192665.0
117.1,117,117.0,117.65,23538673.0
117.95,118,117.31,118.25,48128970.0
114.31,115,113.31,115.59,66134219.0
115.39,115,114.1,114.48,34562045.0
113.87,115,113.45,113.72,37861662.0
113.65,114,113.2,113.54,26419398.0
113.46,113,110.53,111.49,43825812.0
111.4,112,111.23,111.59,28331709.0
110.98,111,109.55,109.83,26932602.0
108.53,110,108.11,108.84,30836997.0
110.08,110,109.46,110.41,32560000.0
110.31,111,109.7,111.06,24254179.0
109.88,111,108.05,110.88,59176361.0
111.09,111,105.83,107.79,57134541.0
107.12,108,106.55,108.43,34143898.0
107.71,107,104.08,105.71,51175504.0
106.57,107,106.1593,107.11,32264510.0
106.7,110,106.6,109.99,58840522.0
109.81,110,108.83,109.95,27632003.0
109.72,110,109.66,110.06,28428917.0
110.12,111,110.01,111.73,29264571.0
111.95,112,111.4,111.8,25965534.0
111.36,111,110.33,111.23,27426394.0
111.13,111,110.95,111.79,11475922.0
111.43,112,111.39,111.57,27193983.0
110.78,112,110.07,111.46,28528750.0
111.6,112,110.27,110.52,36162258.0
110.365,110,109.03,109.49,37086862.0
109.17,110,108.85,109.9,26527997.0
110.0,110,108.25,109.11,34324540.0
109.5,110,109.19,109.95,26195462.0
109.26,111,109.16,111.03,29998719.0
110.86,112,110.6,112.12,27068316.0
112.31,114,112.31,113.95,34402627.0
113.29,115,112.49,113.3,26374377.0
113.84,115,113.75,115.19,43733811.0
115.04,116,114.98,115.19,34031834.0
115.38,116,115.23,115.82,46524544.0
116.47,116,115.645,115.97,44351134.0
115.8,117,115.75,116.64,27779423.0
116.74,117,116.68,116.95,21424965.0
116.8,117,116.78,117.06,23783165.0
116.35,116,115.64,116.29,26085854.0
115.59,116,115.59,116.52,14249484.0
116.52,117,116.49,117.26,18296855.0
117.52,118,116.2,116.76,20905892.0
116.45,117,116.4,116.73,15039519.0
116.65,117,115.43,115.82,30586265.0
115.8,116,114.76,116.15,28781865.0
115.85,116,115.75,116.02,21118116.0
115.92,116,115.81,116.61,22193587.0
116.78,118,116.47,117.91,31751900.0
117.95,119,117.94,118.99,33561948.0
118.77,119,118.3,119.11,24462051.0
118.74,119,118.6,119.75,27588593.0
118.895,119,118.21,119.25,27086220.0
119.11,119,118.81,119.04,26111948.0
118.34,120,118.22,120.0,34439843.0
120.0,120,119.71,119.99,23712961.0
119.4,120,119.37,119.78,25597291.0
120.45,120,119.7346,120.0,32597892.0
120.0,120,119.77,120.08,22050218.0
119.55,120,119.5,119.97,23211038.0
120.42,122,120.28,121.88,32586673.0
121.67,122,121.6,121.94,26337576.0
122.14,122,121.6,121.95,20562944.0
120.93,121,120.66,121.63,30377503.0
121.15,121,120.62,121.35,49200993.0
127.03,130,127.01,128.75,111985040.0
127.975,129,127.78,128.53,33710411.0
128.31,129,128.16,129.08,24507301.0
129.13,130,128.9,130.29,26845924.0
130.54,132,130.45,131.53,38183841.0
131.35,132,131.22,132.04,23004072.0
131.65,132,131.12,132.42,28349859.0
132.46,132,132.05,132.12,20065458.0
133.08,133,132.75,133.29,23035421.0
133.47,135,133.25,135.02,33226223.0
135.52,136,134.62,135.51,35623100.0
135.67,135,134.8398,135.345,22584555.0
135.1,135,135.1,135.72,22198197.0
136.23,136,135.98,136.7,24507156.0
136.43,137,136.11,137.11,20836932.0
137.38,137,136.3,136.53,20788186.0
135.91,136,135.28,136.66,21776585.0
137.14,137,136.28,136.93,20257426.0
137.08,137,136.7,136.99,23482860.0
137.89,140,137.595,139.79,36414585.0
140.0,140,138.76,138.96,26210984.0
138.78,139,138.59,139.78,21571121.0
139.365,139,138.5959,139.34,21750044.0
139.06,139,138.79,139.52,17446297.0
138.95,139,138.82,139.0,18707236.0
138.74,138,137.05,138.68,22155904.0
139.25,139,138.64,139.14,19612801.0
138.85,139,138.82,139.2,17421717.0
139.3,139,138.84,138.99,15309065.0
139.41,140,139.025,140.46,25691774.0
140.72,141,140.26,140.69,19231998.0
141.0,141,139.89,139.99,43884952.0
140.4,141,140.23,141.46,21542038.0
142.11,142,139.73,139.84,39529912.0
139.845,141,139.76,141.42,25860165.0
141.26,141,140.61,140.92,20346301.0
141.5,141,140.35,140.64,22395563.0
139.39,141,138.62,140.88,23575094.0
140.91,144,140.62,143.8,33374805.0
143.68,144,143.19,144.12,29189955.0
144.19,144,143.5,143.93,21207252.0
143.72,144,143.01,143.66,19661651.0
143.71,144,143.05,143.7,19985714.0
143.25,144,143.17,144.77,19891354.0
144.22,145,143.81,144.02,27717854.0
144.29,144,143.45,143.66,21149034.0
143.73,144,143.27,143.34,16658543.0
143.6,143,142.9,143.17,18933397.0
142.94,143,140.06,141.63,30379376.0
141.6,142,141.01,141.8,20350000.0
141.91,142,141.05,141.05,17822880.0
141.48,141,140.87,141.83,16582094.0
141.41,142,141.11,141.2,14697544.0
141.88,142,140.45,140.68,17328375.0
141.22,142,141.16,142.44,23319562.0
142.44,142,141.85,142.27,17320928.0
143.5,143,143.18,143.64,17134333.0
143.91,144,143.87,144.53,18871501.0
144.47,144,143.3762,143.68,20041241.0
143.9225,144,143.31,143.79,14246347.0
144.09,144,143.27,143.65,20860358.0
145.1,147,144.96,146.58,33602943.0
147.54,148,146.84,147.51,45352194.0
145.59,147,144.27,147.06,45697034.0
146.52,147,145.81,146.53,23371872.0
146.76,148,146.76,148.96,27327725.0
149.03,153,149.03,153.01,48752413.0
153.87,154,153.45,153.99,39130363.0
153.63,153,152.11,153.26,25805692.0
152.45,154,152.31,153.95,27255058.0
154.7,156,154.67,156.1,32527017.0
156.01,156,155.05,155.7,26009719.0
155.94,156,154.72,155.47,20048478.0
153.6,154,149.71,150.25,50767678.0
151.27,153,151.13,152.54,33568215.0
153.38,153,152.63,153.06,26960788.0
154.0,154,152.91,153.99,22966437.0
154.9,154,153.31,153.8,19918871.0
153.84,154,152.67,153.34,19219154.0
153.73,154,153.03,153.87,19235598.0
154.0,154,153.31,153.61,21927637.0
153.42,154,153.33,153.67,20126851.0
153.97,154,152.38,152.76,24451164.0
153.17,153,152.22,153.18,16404088.0
153.58,155,152.89,155.45,27770715.0
154.34,154,153.46,153.93,25331662.0
153.9,155,153.78,154.45,26624926.0
155.02,155,154.48,155.37,21069647.0
155.25,155,154.4,154.99,21250798.0
155.19,155,146.02,148.98,64882657.0
145.74,146,142.51,145.42,72307330.0
147.16,147,145.15,146.59,34165445.0
147.5,147,143.84,145.16,31531232.0
143.32,144,142.21,144.29,32165373.0
143.78,144,142.2,142.27,50361093.0
143.66,146,143.66,146.34,32541404.0
146.87,146,144.94,145.01,24900073.0
145.52,146,144.61,145.87,21265751.0
145.77,146,145.1199,145.63,19106294.0
145.13,147,145.11,146.28,35439389.0
147.17,148,145.38,145.82,25692361.0
145.01,146,143.62,143.73,24761891.0
144.49,146,143.1601,145.83,22082432.0
144.71,145,142.28,143.68,31499368.0
144.45,144,143.78,144.02,23024107.0
144.88,145,143.1,143.5,14277848.0
143.69,144,142.7237,144.09,21569557.0
143.02,143,142.41,142.73,24128782.0
142.9,144,142.9,144.18,19201712.0
144.11,145,143.37,145.06,21090636.0
144.73,145,144.38,145.53,19781836.0
145.87,146,144.82,145.74,24884478.0
145.5,148,145.44,147.77,25199373.0
147.97,149,147.33,149.04,20132061.0
148.82,150,148.57,149.56,23793456.0
149.2,150,148.67,150.08,17868792.0
150.48,151,149.95,151.02,20922969.0
151.5,151,150.19,150.34,17243748.0
149.99,150,148.88,150.27,26252630.0
150.58,152,149.9,152.09,21493160.0
151.8,153,151.8,152.74,18853932.0
153.35,153,153.06,153.46,15780951.0
153.75,153,147.3,150.56,32476337.0
149.89,150,149.19,149.5,17213653.0
149.9,150,148.13,148.73,19845920.0
157.06,158,156.6701,158.59,21194042.0
159.28,159,156.16,157.14,69936800.0
157.05,157,155.02,155.57,27097296.0
156.07,157,155.69,156.39,20559852.0
157.06,158,156.6701,158.81,21870321.0
158.6,161,158.27,160.08,36205896.0
159.26,161,159.11,161.06,26131530.0
159.9,160,154.63,155.32,40804273.0
156.6,158,156.07,157.48,26257096.0
159.32,160,158.75,159.85,22122734.0
160.66,162,160.14,161.6,29465487.0
161.94,162,160.15,160.95,27671612.0
160.52,160,157.84,157.86,27940565.0
157.86,159,156.72,157.5,27428069.0
157.5,157,155.1101,157.21,26368528.0
158.23,160,158.02,159.78,21604585.0
159.07,160,158.88,159.98,19399081.0
160.43,160,158.55,159.27,19818918.0
159.65,160,159.27,159.86,25480063.0
160.14,162,159.93,161.47,25965972.0
160.1,163,160.0,162.91,29516910.0
163.8,163,162.61,163.35,27269584.0
163.64,164,163.48,164.0,26785096.0
164.8,164,163.63,164.05,16591051.0
163.75,164,160.56,162.08,29536314.0
162.71,162,160.52,161.91,21651726.0
162.09,162,160.36,161.26,21928502.0
160.86,161,158.53,158.63,28611535.0
160.5,162,159.89,161.5,31580798.0
162.61,163,158.77,160.86,71714046.0
159.87,159,157.91,159.65,44907361.0
158.99,159,158.09,158.28,23760749.0
158.47,160,158.0,159.88,49114602.0
160.11,160,157.995,158.67,28269435.0
159.51,159,158.44,158.73,20810632.0
157.9,158,153.83,156.07,52951364.0
155.8,155,152.75,153.39,37511661.0
152.02,152,150.56,151.89,46645443.0
149.99,151,149.16,150.55,44387336.0
151.78,153,151.69,153.14,36660045.0
153.8,154,153.54,154.23,25504227.0
153.89,154,152.7,153.28,22005455.0
153.21,154,152.0,154.12,26299810.0
154.26,154,152.72,153.81,18698842.0
154.01,155,153.91,154.48,16230293.0
153.63,153,152.46,153.48,20163750.0
154.18,155,154.05,155.39,21283769.0
154.97,155,154.56,155.3,17407558.0
155.81,156,155.485,155.84,16262923.0
156.055,158,155.1,155.9,15617014.0
155.97,156,155.75,156.55,16905640.0
156.35,157,155.7299,156.0,16125054.0
156.73,157,156.41,156.99,16394188.0
157.9,160,157.65,159.88,24121452.0
159.78,160,159.23,160.47,18997275.0
160.42,160,159.6,159.76,16374164.0
156.75,157,155.02,155.98,42584166.0
156.61,157,155.96,156.25,23974146.0
156.89,157,155.5,156.17,21984327.0
156.29,157,156.2,157.1,17757230.0
156.91,157,155.27,156.41,21207098.0
157.23,157,156.78,157.41,17000469.0
159.29,163,158.7,163.05,44454160.0
163.89,168,163.72,166.72,44700772.0
167.9,169,166.94,169.04,36046828.0
169.87,169,165.61,166.89,33637762.0
167.64,168,165.28,168.11,41393373.0
174.0,174,171.12,172.5,59398631.0
172.365,174,171.72,174.25,35026306.0
173.91,175,173.6,174.81,24361485.0
174.66,176,174.33,176.24,24409527.0
175.11,176,173.14,175.88,29185668.0
175.11,175,174.27,174.67,25145500.0
173.5,174,173.4,173.97,16982080.0
173.04,173,171.18,171.34,24782487.0
169.97,170,168.38,169.08,29158070.0
171.18,171,170.3,171.1,23637484.0
171.04,171,169.64,170.15,21899544.0
170.29,170,169.56,169.98,16262447.0
170.78,173,170.78,173.14,25131295.0
173.36,175,173.05,174.96,25588925.0
175.1,175,174.6459,174.97,14026673.0
175.05,175,173.34,174.09,20716802.0
174.3,174,171.86,173.07,26428802.0
172.63,172,167.16,169.48,41666364.0
170.43,172,168.44,171.85,41527218.0
169.95,171,168.5,171.05,39759288.0
172.48,172,169.63,169.8,32542385.0
169.06,171,168.4,169.64,27350154.0
167.5,170,166.46,169.01,28560000.0
169.03,170,168.91,169.32,25673308.0
170.49,171,168.82,169.37,23355231.0
169.2,172,168.79,172.67,35273759.0
172.15,172,171.461,171.7,19409230.0
172.5,173,172.0,172.27,23818447.0
172.4,173,171.65,172.22,20476541.0
173.63,174,172.46,173.97,40169307.0
174.88,177,174.86,176.42,29421114.0
175.03,175,174.09,174.54,27436447.0
174.87,175,173.25,174.35,23475649.0
174.17,176,174.1,175.01,20949896.0
174.68,175,174.5,175.01,16349444.0
170.8,171,169.679,170.57,33185536.0
170.1,170,169.71,170.6,21498213.0
171.0,171,170.48,171.08,16480187.0
170.52,170,169.22,169.23,25999922.0
170.16,172,169.26,172.26,25555934.0
172.53,174,171.96,172.23,29517899.0
172.54,173,172.08,173.03,22434597.0
173.44,175,173.05,175.0,23660018.0
174.35,175,173.93,174.35,20567766.0
174.55,175,173.41,174.33,21583997.0
173.16,174,173.0,174.29,23959895.0
174.59,175,174.49,175.28,18667729.0
